Age,Gender,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Occupation_Business Owner,Occupation_Freelancer,Occupation_Professional,Occupation_Student
22,1,0,5.4,3.3,7,4.1,8,36,6,7.0,0,0,1,0
33,0,0,10.2,6.2,8,5.4,6,42,4,12.8,1,0,0,0
41,0,1,5.0,4.8,2,5.1,9,53,2,9.8,0,0,1,0
36,2,0,5.3,3.1,7,6.8,6,25,5,7.3,1,0,0,0
28,2,0,10.9,3.3,2,6.1,5,44,1,3.9,0,0,0,1
46,2,1,4.3,2.6,8,5.4,1,8,1,11.1,1,0,0,0
52,1,0,6.8,6.2,1,6.4,8,29,6,2.3,0,1,0,0
37,1,1,11.5,5.0,8,4.3,7,36,5,11.0,1,0,0,0
57,0,0,3.2,2.6,5,6.3,9,15,0,11.0,1,0,0,0
59,1,0,5.4,5.7,9,6.0,1,54,2,13.3,0,0,1,0
51,2,0,5.1,1.1,9,5.9,2,40,4,9.1,1,0,0,0
18,2,0,1.3,5.5,1,7.4,4,31,3,5.0,1,0,0,0
60,2,1,10.9,2.6,4,5.4,6,51,4,5.0,0,0,1,0
53,1,1,3.7,3.8,6,5.4,3,56,0,12.9,0,0,1,0
37,0,1,9.8,5.9,5,7.2,9,45,5,9.9,0,1,0,0
60,2,1,2.3,5.1,2,4.4,5,13,1,12.5,0,0,0,1
24,1,0,3.2,6.3,10,4.8,6,43,2,11.0,1,0,0,0
26,1,1,5.6,7.6,1,5.4,6,31,2,11.6,1,0,0,0
34,0,0,1.4,1.0,8,7.4,7,9,2,3.0,0,0,0,1
25,1,0,5.2,3.6,1,7.9,5,52,5,10.8,0,1,0,0
24,0,0,2.7,2.9,7,5.4,3,45,2,8.3,0,0,1,0
53,1,1,6.5,6.8,2,7.3,6,48,6,8.4,1,0,0,0
27,1,1,4.9,2.5,3,5.6,2,53,1,8.8,0,0,1,0
35,1,1,2.5,6.4,6,7.3,8,53,1,6.7,0,1,0,0
36,2,1,5.1,7.5,3,6.0,6,37,6,13.8,1,0,0,0
56,0,0,4.1,4.9,2,6.8,4,60,5,12.7,1,0,0,0
31,1,1,2.6,3.7,6,6.1,10,13,4,3.6,0,0,1,0
39,1,1,1.3,1.5,6,7.4,8,31,4,3.5,0,1,0,0
31,0,0,3.4,5.9,5,5.4,4,43,5,2.9,0,0,0,1
58,0,0,1.7,6.1,9,5.7,1,25,0,8.1,0,1,0,0
34,2,0,12.0,0.7,5,8.2,9,39,2,11.5,0,1,0,0
50,2,1,3.9,4.6,6,5.7,3,44,3,8.3,0,0,0,1
49,0,1,2.9,6.7,2,8.2,8,11,2,4.3,0,1,0,0
34,2,1,2.0,5.8,4,8.0,8,8,2,7.6,1,0,0,0
21,1,1,7.9,6.8,3,5.8,6,59,2,6.7,0,0,0,1
23,0,1,3.8,3.0,9,7.7,10,54,3,11.7,1,0,0,0
58,1,1,1.4,1.9,4,5.3,8,25,2,6.6,1,0,0,0
45,2,1,5.7,6.0,9,6.1,3,53,2,5.5,0,0,1,0
35,2,0,11.1,4.8,10,5.7,8,52,4,4.9,1,0,0,0
20,2,0,11.3,7.7,8,7.5,8,50,0,11.7,1,0,0,0
18,1,0,2.2,3.9,7,4.1,10,42,6,9.7,1,0,0,0
39,1,1,3.6,7.4,1,7.6,3,59,2,7.0,0,0,1,0
26,2,0,7.2,0.6,5,7.0,7,16,0,7.8,0,0,1,0
58,2,1,8.6,6.9,9,7.1,4,58,5,9.9,0,1,0,0
34,0,1,3.1,4.9,3,7.9,2,19,5,6.4,1,0,0,0
28,2,0,5.3,5.7,8,5.6,5,18,2,2.8,1,0,0,0
46,0,1,5.6,7.5,6,5.1,3,13,4,11.0,0,1,0,0
53,1,0,1.6,0.9,10,6.9,7,30,0,7.6,0,1,0,0
45,0,1,4.4,7.8,6,5.3,5,33,1,3.6,0,1,0,0
53,2,1,3.0,1.6,1,7.1,9,8,6,5.3,0,0,0,1
18,0,1,10.2,2.6,6,5.9,10,22,0,7.4,0,1,0,0
25,0,0,4.5,2.8,7,5.5,3,32,2,6.9,1,0,0,0
22,0,0,9.5,1.6,5,5.0,7,36,2,3.9,0,1,0,0
27,1,0,1.7,1.8,6,8.0,10,26,5,9.6,0,0,1,0
52,2,1,2.6,6.6,8,6.6,6,51,5,4.3,0,0,0,1
20,1,1,1.3,4.9,9,8.4,6,58,3,10.1,0,1,0,0
41,0,0,10.7,2.3,3,7.8,8,60,1,11.1,0,0,1,0
55,2,1,1.6,7.6,6,4.7,2,6,4,5.9,0,0,0,1
53,1,1,5.6,3.6,10,7.7,2,19,0,7.9,0,1,0,0
27,0,1,4.8,2.4,7,6.3,10,25,0,9.4,0,0,1,0
45,2,1,11.9,6.9,6,6.9,9,8,0,12.9,0,0,1,0
26,2,1,3.3,7.9,10,7.1,4,10,1,13.6,0,0,0,1
20,1,0,10.0,7.3,5,6.9,7,30,4,6.3,0,0,1,0
37,1,0,9.0,0.9,5,5.0,6,32,4,11.8,0,0,0,1
41,0,0,6.2,5.2,7,4.6,9,55,6,5.8,0,1,0,0
20,1,1,2.5,5.6,5,6.5,6,31,2,12.5,0,0,1,0
40,0,1,10.7,3.8,9,8.3,7,30,3,5.8,0,0,0,1
31,1,1,8.6,0.6,5,7.5,7,40,1,7.5,0,1,0,0
33,0,1,7.0,1.5,2,8.4,2,54,5,2.5,1,0,0,0
60,1,0,9.9,7.9,10,6.7,8,6,2,8.3,0,1,0,0
24,1,0,6.1,1.4,6,5.2,8,6,5,11.4,0,1,0,0
40,2,1,5.2,7.2,8,8.5,7,41,5,10.1,0,0,1,0
53,2,0,4.0,6.4,10,6.6,3,42,1,9.6,0,0,1,0
44,0,1,5.9,3.7,4,4.6,2,48,0,2.3,0,0,0,1
57,1,0,4.9,3.5,7,4.0,6,18,3,5.5,1,0,0,0
27,0,1,7.7,6.3,4,8.1,3,14,1,11.5,1,0,0,0
33,1,1,7.0,2.1,2,4.1,7,41,4,12.9,0,0,0,1
28,2,1,6.7,3.6,10,8.3,5,19,3,12.8,0,0,0,1
29,1,1,1.6,6.6,2,5.6,2,40,0,4.5,1,0,0,0
44,1,1,2.2,5.2,1,5.9,9,49,0,5.8,0,1,0,0
19,2,0,4.8,7.6,3,5.4,5,34,6,8.1,0,0,1,0
29,1,0,4.2,6.8,2,5.6,10,45,5,11.2,0,1,0,0
39,2,0,7.3,7.4,4,4.1,10,25,6,4.8,0,0,0,1
44,1,1,6.0,7.1,4,7.2,8,33,1,8.8,1,0,0,0
60,1,1,11.8,1.3,8,6.8,8,42,0,9.5,1,0,0,0
33,1,0,11.3,6.8,2,7.1,2,7,5,4.1,0,1,0,0
35,0,1,3.7,7.0,7,4.2,9,54,1,4.0,1,0,0,0
28,2,1,8.7,5.7,9,5.4,8,15,4,2.4,1,0,0,0
24,2,0,9.9,5.4,1,6.6,3,16,5,13.1,1,0,0,0
42,0,0,4.9,4.5,8,5.0,4,36,4,4.7,0,0,0,1
20,1,1,3.4,4.9,10,7.0,9,25,1,6.7,1,0,0,0
48,0,0,9.9,7.6,3,5.4,6,9,2,13.9,0,1,0,0
32,1,0,4.3,5.5,8,4.5,4,9,5,10.3,0,0,1,0
30,0,1,7.9,3.8,2,6.8,4,34,4,13.9,0,1,0,0
47,1,1,5.2,2.2,6,6.7,7,37,3,13.6,0,0,0,1
40,2,0,6.4,0.8,2,4.1,9,32,3,10.0,1,0,0,0
37,1,1,6.8,5.4,6,8.9,6,43,1,6.7,0,1,0,0
32,2,0,8.0,5.5,1,4.4,5,14,4,2.2,1,0,0,0
32,0,1,1.7,0.7,10,5.6,10,19,3,3.1,0,0,0,1
19,0,0,10.8,6.0,5,4.0,5,7,5,3.6,0,0,1,0
60,0,0,11.2,4.8,4,4.3,6,57,0,13.2,0,0,1,0
30,2,0,8.4,5.8,9,5.1,7,55,4,7.8,0,1,0,0
43,0,1,6.2,5.0,9,5.9,3,7,0,11.7,1,0,0,0
39,2,1,1.6,7.6,6,4.9,3,27,0,6.8,0,1,0,0
35,0,1,9.1,3.2,6,4.4,9,16,6,2.1,0,1,0,0
22,2,0,1.9,1.3,4,5.1,4,9,0,7.4,0,0,0,1
35,2,0,11.0,2.7,9,5.3,10,5,6,4.4,0,0,0,1
40,2,1,4.4,6.9,5,6.7,4,36,2,11.6,0,1,0,0
59,2,0,4.6,5.7,1,6.4,4,53,5,2.8,0,1,0,0
50,2,1,6.1,1.4,9,7.0,7,59,1,3.0,0,0,0,1
43,2,1,2.5,0.6,5,8.5,3,47,6,3.0,0,1,0,0
52,1,0,1.5,5.7,8,6.3,9,7,5,5.9,0,0,0,1
39,1,0,4.4,6.8,5,4.1,1,49,0,13.0,0,0,0,1
19,1,0,5.2,2.3,1,8.4,6,9,3,3.3,1,0,0,0
25,1,1,11.6,3.6,5,4.1,7,39,3,12.7,0,0,0,1
34,0,0,6.1,0.9,10,5.2,10,18,1,5.1,0,0,1,0
29,1,1,1.5,4.6,4,7.2,4,21,0,8.5,0,0,0,1
55,2,1,10.7,6.3,4,8.2,4,21,3,6.1,1,0,0,0
34,1,1,5.8,1.5,7,8.9,2,31,3,8.6,0,1,0,0
20,0,0,11.6,5.7,1,5.3,8,40,4,8.3,0,0,1,0
24,1,0,7.7,6.5,5,7.4,7,40,4,6.3,1,0,0,0
56,1,1,1.2,5.1,5,5.4,9,43,6,3.7,0,0,1,0
45,2,0,3.3,1.3,3,5.6,7,57,5,8.6,0,1,0,0
40,1,0,6.4,8.0,6,4.2,1,34,5,7.0,1,0,0,0
38,1,1,1.7,4.6,1,4.5,3,60,4,4.6,0,0,0,1
45,1,0,5.8,1.7,4,8.1,8,27,0,7.2,0,1,0,0
56,2,0,8.4,2.5,10,7.3,7,51,6,12.5,1,0,0,0
50,0,1,6.4,5.3,6,8.3,1,29,0,13.1,0,1,0,0
25,2,0,2.1,6.3,10,8.6,5,9,0,2.2,1,0,0,0
42,2,0,10.4,5.4,9,4.2,4,53,3,6.6,0,0,1,0
54,1,1,6.1,6.2,8,5.9,2,8,3,4.9,0,1,0,0
30,0,0,11.9,7.9,2,7.4,8,47,5,11.8,0,0,0,1
34,0,0,11.7,4.2,6,5.4,3,44,0,9.5,0,1,0,0
20,1,1,4.4,0.6,9,6.3,2,9,1,5.4,1,0,0,0
45,1,1,11.9,6.2,7,5.3,1,14,1,13.9,0,0,1,0
18,0,0,10.5,4.8,8,4.0,4,37,5,7.5,0,1,0,0
51,2,1,5.6,7.1,9,4.1,8,37,5,10.3,0,0,0,1
52,2,0,3.6,7.3,7,9.0,7,8,6,3.4,0,0,1,0
60,2,1,4.1,4.7,7,4.1,3,28,1,13.8,1,0,0,0
30,1,0,3.0,4.9,8,5.4,1,49,1,10.0,0,0,0,1
41,2,1,6.0,4.5,4,7.6,2,21,5,12.1,1,0,0,0
45,2,0,10.2,2.7,5,6.8,2,19,4,3.2,1,0,0,0
22,0,1,3.5,4.3,2,4.6,1,53,2,13.3,0,0,0,1
60,0,0,3.2,4.6,5,5.6,3,25,0,10.9,0,0,1,0
39,0,1,6.3,3.5,8,4.6,6,30,4,11.0,0,0,1,0
57,0,0,4.6,7.0,2,4.8,6,30,2,5.1,0,0,0,1
38,1,1,3.6,5.8,3,6.5,1,24,1,2.8,0,0,0,1
60,2,1,3.0,4.3,1,5.5,2,55,6,2.3,0,1,0,0
25,1,1,2.1,4.1,8,5.4,2,23,0,6.6,0,0,0,1
37,2,1,7.5,3.1,8,8.1,6,20,0,5.6,0,0,0,1
50,2,1,9.9,3.2,6,6.9,8,54,6,3.1,0,0,1,0
37,0,0,4.2,2.8,1,4.6,6,20,6,8.4,1,0,0,0
60,0,1,4.0,7.6,1,8.2,3,20,0,8.6,0,0,0,1
44,0,1,6.1,6.9,10,7.0,2,16,0,2.6,1,0,0,0
38,2,1,9.9,4.3,10,5.0,5,43,4,2.2,0,0,0,1
43,0,1,10.9,5.0,8,6.8,2,24,3,8.3,1,0,0,0
36,0,1,1.9,7.7,4,6.2,10,24,3,12.5,0,0,1,0
53,2,1,4.9,3.4,9,7.7,10,19,4,9.0,0,0,0,1
26,1,0,10.4,1.9,10,5.3,6,55,4,13.6,1,0,0,0
30,1,0,10.7,6.2,7,7.8,4,12,3,4.4,1,0,0,0
44,0,0,10.9,2.6,6,5.4,8,25,3,9.0,1,0,0,0
60,2,0,10.4,5.1,6,4.6,8,50,5,9.9,0,1,0,0
42,2,1,9.7,1.4,2,8.8,4,48,0,4.7,1,0,0,0
29,1,1,9.4,3.3,3,6.1,8,50,6,5.6,1,0,0,0
57,2,1,7.7,5.1,4,6.6,6,47,0,4.2,0,0,0,1
54,0,1,8.8,7.2,5,7.0,6,48,4,10.4,0,1,0,0
37,0,1,7.9,3.1,9,8.5,9,28,6,6.4,1,0,0,0
43,1,1,7.5,1.6,4,4.8,3,52,0,13.4,0,1,0,0
53,0,1,4.6,5.9,6,8.3,10,43,3,12.2,0,0,1,0
18,0,0,3.5,6.3,3,6.3,5,58,4,2.4,0,0,0,1
37,2,0,3.8,3.1,8,8.6,3,59,3,13.2,0,1,0,0
36,2,0,11.8,5.9,10,6.0,3,41,6,2.2,0,0,0,1
31,1,0,10.1,5.1,8,6.7,9,10,4,12.7,0,0,0,1
45,0,1,3.1,1.5,3,7.3,4,45,1,11.2,0,0,0,1
55,0,1,1.8,4.3,8,6.5,1,38,6,5.2,0,0,0,1
56,0,1,9.2,3.0,3,8.7,5,7,3,10.9,0,0,0,1
59,2,0,1.7,3.0,2,7.0,6,34,6,12.0,0,0,0,1
38,2,0,11.4,4.6,1,4.1,1,31,3,13.2,0,0,1,0
47,0,1,4.0,6.8,2,4.3,7,17,0,6.8,1,0,0,0
46,2,0,1.5,3.6,2,7.6,5,17,0,13.2,0,0,0,1
46,1,0,2.3,3.7,5,4.1,5,8,3,14.0,1,0,0,0
31,0,0,5.0,4.0,2,4.4,7,39,2,7.9,0,0,1,0
50,0,0,5.1,4.4,5,4.9,10,58,6,5.9,0,0,0,1
48,2,1,9.8,2.9,3,6.5,3,22,4,7.3,0,0,0,1
28,1,1,10.1,7.4,5,8.8,8,8,3,4.6,0,0,0,1
60,2,1,9.3,3.1,4,6.9,4,31,5,8.0,0,0,0,1
23,0,0,11.3,6.7,1,7.0,9,33,4,12.4,1,0,0,0
36,0,0,4.9,6.7,7,8.5,10,49,2,6.4,1,0,0,0
50,1,0,4.8,1.2,4,4.2,1,23,6,4.7,0,0,0,1
60,1,1,11.0,6.4,7,4.1,3,9,0,12.7,0,0,0,1
58,2,0,2.1,1.5,4,5.3,9,35,0,6.9,0,0,0,1
57,0,1,5.3,4.3,1,7.4,7,6,5,9.3,0,1,0,0
39,2,1,2.4,5.4,8,8.7,3,25,2,2.3,0,0,1,0
23,0,0,2.0,7.9,3,8.2,6,60,5,4.6,0,0,1,0
33,1,0,10.3,7.7,8,8.1,5,13,5,4.9,0,0,1,0
37,2,1,3.9,1.8,7,8.9,3,45,3,4.6,1,0,0,0
32,2,1,8.3,4.3,10,6.6,8,57,5,2.5,1,0,0,0
30,1,0,6.3,4.6,5,6.5,3,11,0,4.4,0,0,1,0
27,2,0,2.5,0.5,5,5.5,4,31,4,12.0,0,1,0,0
19,1,0,7.8,5.9,1,5.5,6,35,4,12.9,0,1,0,0
20,1,1,6.8,4.3,4,6.5,9,23,1,5.6,1,0,0,0
33,0,0,10.7,5.1,8,7.0,7,22,5,12.4,0,1,0,0
48,1,1,6.0,5.8,1,4.9,3,55,3,13.6,0,1,0,0
57,1,1,3.8,3.5,3,8.9,10,31,6,5.3,0,0,0,1
22,2,0,10.5,4.8,6,5.9,9,59,0,5.1,0,1,0,0
47,1,1,6.4,4.2,6,4.8,3,31,1,12.5,0,0,0,1
44,1,1,11.0,0.9,9,4.2,3,13,0,7.2,1,0,0,0
58,0,1,11.3,2.8,4,7.9,6,43,6,3.3,0,1,0,0
54,2,0,1.7,4.6,1,7.9,6,7,0,8.2,0,0,1,0
30,2,0,4.0,5.6,10,6.5,3,37,6,7.7,0,1,0,0
42,2,0,4.7,7.5,4,4.8,5,34,0,9.6,0,0,1,0
49,1,0,10.5,2.2,10,6.4,7,7,5,8.0,0,0,1,0
43,0,1,8.6,7.4,3,6.9,1,56,3,4.2,0,0,0,1
33,1,0,9.3,7.7,9,7.2,9,58,4,3.0,0,0,1,0
27,1,0,3.6,7.9,6,8.4,6,8,5,3.9,0,0,0,1
59,1,0,10.5,0.5,5,4.2,9,48,6,8.3,0,0,1,0
18,1,0,6.2,7.3,7,8.3,3,28,3,8.2,0,1,0,0
24,0,1,4.0,1.2,4,8.0,6,36,5,2.9,0,0,1,0
45,2,1,6.7,7.2,2,7.3,10,49,6,7.5,0,0,0,1
32,0,1,2.3,6.3,3,6.1,4,13,5,6.3,1,0,0,0
29,2,0,11.5,3.4,7,6.2,7,44,2,8.8,1,0,0,0
51,0,0,2.7,2.2,6,7.0,1,48,6,7.9,0,1,0,0
47,0,0,2.4,0.6,4,8.4,4,32,3,6.6,0,0,1,0
21,1,0,11.6,7.9,2,8.5,5,29,2,13.5,0,1,0,0
53,1,1,9.2,0.5,3,5.9,2,14,6,10.7,0,0,1,0
33,1,0,2.1,3.6,1,8.5,3,49,3,13.9,0,0,1,0
25,1,1,5.5,6.9,2,4.8,3,40,1,7.5,0,1,0,0
47,0,1,2.4,5.6,10,4.4,8,56,6,4.7,1,0,0,0
26,0,1,7.0,4.3,9,8.0,1,10,1,9.8,0,0,0,1
47,1,1,8.2,0.8,2,5.2,3,43,2,3.0,0,0,1,0
60,1,1,6.1,7.0,8,8.3,6,44,6,9.6,1,0,0,0
51,2,1,8.2,6.9,4,7.1,8,46,4,11.3,0,0,0,1
53,2,1,7.9,7.0,6,7.6,3,38,0,12.9,0,0,0,1
56,1,1,10.6,5.7,5,6.0,1,24,2,5.6,0,1,0,0
38,1,1,3.1,1.6,5,4.8,10,8,6,9.2,1,0,0,0
46,0,0,6.4,6.2,3,6.0,6,8,4,9.6,1,0,0,0
57,1,1,4.5,7.8,2,6.1,8,56,6,9.0,0,1,0,0
50,1,0,7.6,2.2,10,7.7,10,25,2,4.7,0,1,0,0
45,0,0,8.9,2.7,9,7.9,6,51,1,7.8,0,0,0,1
53,1,1,5.0,7.2,5,5.7,9,56,1,2.2,1,0,0,0
46,1,1,10.0,2.7,3,7.8,5,55,2,8.4,1,0,0,0
28,0,0,4.6,0.6,6,7.2,10,21,0,8.2,0,0,1,0
48,1,1,10.6,2.1,6,4.9,1,55,5,13.6,0,0,0,1
46,2,1,6.6,4.5,6,4.2,1,36,3,10.8,0,1,0,0
34,2,0,3.5,2.7,6,5.5,8,14,0,13.6,0,1,0,0
33,1,1,3.7,4.3,10,5.0,7,56,2,9.8,0,1,0,0
58,1,1,8.7,1.0,7,4.5,4,37,4,5.6,0,1,0,0
35,0,1,10.8,4.8,6,4.6,6,10,5,12.2,1,0,0,0
51,2,1,8.9,3.2,10,7.3,5,15,5,2.6,0,0,0,1
49,0,0,4.9,3.7,2,5.5,7,10,3,2.4,1,0,0,0
58,1,1,11.0,3.6,7,8.6,5,46,1,8.4,0,0,1,0
33,0,1,3.4,4.7,5,5.7,3,57,3,10.8,1,0,0,0
35,0,1,3.9,5.6,7,8.9,2,14,6,2.5,0,0,0,1
46,1,0,1.7,5.5,2,6.1,1,40,0,13.9,1,0,0,0
22,1,0,7.4,3.6,2,8.8,1,37,2,3.8,0,1,0,0
36,1,0,11.7,5.8,9,8.4,6,11,6,13.2,1,0,0,0
33,0,0,8.5,3.2,7,6.0,3,8,1,12.3,0,0,1,0
35,1,1,4.9,3.5,5,7.9,6,41,6,5.9,1,0,0,0
39,0,0,10.5,5.7,7,5.7,7,42,0,6.6,0,0,0,1
38,1,0,10.0,3.6,2,4.5,8,20,3,9.0,0,1,0,0
52,2,0,1.4,1.0,6,7.3,8,60,2,12.6,0,0,0,1
23,1,1,8.0,1.4,6,7.2,9,41,5,12.3,0,1,0,0
26,1,1,7.2,3.7,5,8.3,4,38,3,2.8,0,1,0,0
27,1,0,2.7,4.1,8,6.4,3,55,3,3.5,0,0,0,1
32,1,0,7.6,7.1,4,5.7,3,60,0,5.6,0,0,0,1
42,1,0,5.6,7.8,7,6.6,10,47,1,8.0,0,1,0,0
27,0,0,1.4,4.4,10,7.0,9,33,6,8.5,0,1,0,0
31,1,0,6.0,5.5,6,6.4,5,46,2,5.0,1,0,0,0
22,2,0,5.9,3.1,8,8.8,5,16,6,5.8,0,0,0,1
44,0,0,11.0,3.6,10,9.0,4,11,2,8.9,0,0,0,1
44,1,0,4.6,2.6,4,7.5,6,56,6,4.3,0,1,0,0
39,2,1,1.3,2.0,7,4.4,9,35,3,13.9,0,0,0,1
52,2,1,9.2,2.1,4,6.8,4,54,1,4.4,0,0,0,1
47,0,1,9.4,0.6,3,8.8,2,49,6,11.5,1,0,0,0
44,0,0,7.4,1.5,10,4.3,1,6,1,12.3,0,0,1,0
21,0,1,9.0,4.0,7,4.1,4,54,0,7.2,0,0,1,0
31,2,0,8.9,4.4,1,7.4,7,46,0,11.3,1,0,0,0
44,0,0,4.4,5.0,3,7.2,4,22,6,9.0,0,1,0,0
42,1,0,4.1,5.9,9,7.5,7,11,2,8.0,0,0,0,1
55,0,0,6.3,2.8,3,4.3,8,13,1,9.9,0,0,0,1
19,1,1,3.7,6.7,6,7.2,3,29,1,4.2,0,0,1,0
54,2,0,10.1,3.8,2,5.0,7,7,0,5.2,1,0,0,0
42,2,0,7.2,3.4,8,6.6,1,37,0,9.2,0,0,0,1
48,2,0,11.6,6.8,10,8.7,1,46,1,2.6,0,0,1,0
18,2,0,11.3,0.9,1,6.1,5,34,2,11.2,0,0,0,1
40,0,0,3.8,2.0,2,4.6,8,16,1,9.3,0,0,1,0
37,1,1,7.8,1.2,9,4.8,1,34,3,2.1,0,1,0,0
42,2,1,2.2,6.5,1,7.0,9,33,0,5.8,0,1,0,0
44,1,1,5.9,1.6,8,7.0,2,52,3,4.6,1,0,0,0
52,2,1,7.7,5.9,4,6.8,1,58,0,9.2,0,0,0,1
52,2,0,9.8,6.2,10,8.1,10,9,5,7.2,0,0,0,1
56,1,1,3.2,7.2,2,8.2,4,53,1,4.0,1,0,0,0
32,1,0,7.5,7.9,3,5.2,7,25,3,9.6,0,0,0,1
49,0,1,4.4,3.5,3,4.3,3,48,6,9.2,0,0,0,1
32,0,0,10.5,2.9,3,7.1,3,37,2,5.0,1,0,0,0
35,0,0,2.6,4.9,8,6.9,3,39,4,9.1,0,0,0,1
45,1,1,3.5,4.7,6,7.2,3,23,3,8.6,0,1,0,0
49,2,1,11.2,1.0,7,6.1,9,38,2,10.4,0,1,0,0
19,0,1,10.2,4.8,1,8.3,9,48,2,8.5,0,0,1,0
42,1,1,8.4,7.1,4,4.6,5,42,1,13.4,0,1,0,0
39,0,1,11.5,5.0,1,4.6,8,53,0,13.4,0,0,1,0
60,1,1,11.9,3.4,2,4.2,3,6,6,2.2,0,1,0,0
43,0,1,7.1,1.7,1,4.4,9,24,6,13.7,0,0,1,0
28,2,0,5.9,4.8,4,8.8,1,56,6,12.1,0,1,0,0
47,0,1,4.3,4.3,4,7.8,10,7,5,10.7,0,0,1,0
26,1,0,2.7,5.5,7,7.0,6,28,5,4.3,1,0,0,0
57,0,1,9.7,5.0,5,7.9,5,54,5,12.9,0,0,0,1
52,0,1,9.6,2.7,10,5.4,6,43,3,4.4,0,1,0,0
19,1,1,1.4,0.5,9,4.5,4,14,4,8.8,0,0,1,0
43,0,0,6.8,2.3,1,4.4,10,14,1,6.4,0,0,0,1
55,1,0,3.2,7.9,2,6.6,5,23,6,13.9,1,0,0,0
54,0,0,11.2,0.9,9,6.0,6,11,1,8.5,0,1,0,0
60,1,0,10.8,7.6,3,8.1,3,54,1,7.1,0,1,0,0
19,1,1,6.5,3.1,7,8.6,6,45,5,3.7,0,1,0,0
23,2,0,1.6,7.7,5,6.3,5,53,6,7.4,0,1,0,0
59,1,0,3.2,7.5,8,7.9,3,39,2,13.9,0,0,0,1
45,1,1,2.3,7.1,7,8.5,6,11,3,6.7,0,0,0,1
26,2,1,4.2,1.4,9,4.6,7,24,4,8.8,0,1,0,0
47,1,1,7.1,4.0,2,6.4,10,53,6,5.2,0,0,1,0
29,2,0,5.0,3.5,9,6.0,7,38,4,5.8,0,0,1,0
21,0,1,2.6,6.4,3,7.5,2,59,5,13.3,0,0,0,1
34,0,0,1.7,6.7,10,7.9,6,26,5,2.9,0,1,0,0
42,1,1,11.6,4.6,1,8.4,4,56,2,10.3,0,1,0,0
38,1,1,10.0,5.5,9,6.6,9,23,6,12.7,1,0,0,0
31,0,0,9.0,2.6,7,5.0,2,12,2,2.9,0,0,1,0
47,0,1,9.9,0.9,9,4.5,7,10,4,5.3,0,0,0,1
38,0,0,5.2,7.4,4,5.4,8,15,2,7.6,0,0,1,0
39,2,1,2.3,7.2,5,7.7,2,44,5,12.8,1,0,0,0
42,0,0,11.4,0.6,1,8.6,9,42,3,5.0,1,0,0,0
35,1,0,1.7,4.9,3,9.0,5,36,1,10.6,0,0,1,0
44,1,1,1.4,5.7,5,7.7,5,8,4,11.9,0,1,0,0
34,0,0,3.6,2.9,4,7.3,7,11,3,5.2,0,0,0,1
23,2,1,10.3,0.6,2,5.4,3,34,4,9.8,0,0,1,0
48,1,1,7.6,1.5,1,7.7,2,39,6,2.1,0,0,1,0
19,1,0,10.1,4.1,3,7.1,9,7,6,4.2,0,1,0,0
52,0,0,1.5,5.4,6,8.9,7,43,4,6.1,0,0,1,0
21,0,1,1.1,6.0,4,4.0,1,40,2,8.0,0,1,0,0
40,0,1,7.3,0.9,4,6.7,10,52,5,8.5,0,0,0,1
32,0,0,5.8,3.0,3,5.6,6,47,6,10.6,0,0,0,1
59,0,0,8.3,3.7,4,6.5,10,40,1,7.6,0,0,1,0
22,1,0,7.5,6.6,4,4.7,6,54,2,7.7,1,0,0,0
59,2,0,2.0,4.7,9,8.8,3,46,3,2.8,0,0,1,0
20,0,1,2.0,1.4,4,8.3,6,10,1,2.2,1,0,0,0
19,2,1,12.0,2.4,3,7.2,3,26,1,13.1,0,1,0,0
33,1,1,6.7,5.4,10,4.3,4,30,4,3.5,0,0,1,0
30,0,0,9.6,6.2,2,6.2,3,36,1,9.7,0,1,0,0
19,0,1,4.2,0.5,8,6.5,10,29,0,9.4,0,1,0,0
57,1,0,2.6,2.0,10,5.1,7,31,4,13.3,0,1,0,0
27,0,0,9.6,7.1,1,5.4,1,24,1,7.1,1,0,0,0
33,0,1,3.4,6.8,7,5.1,2,35,6,7.0,0,0,0,1
26,1,0,4.3,3.4,4,6.2,7,30,4,6.5,1,0,0,0
48,1,0,9.9,2.6,8,4.7,8,26,4,8.1,0,1,0,0
60,1,1,4.0,6.6,5,4.4,3,14,1,2.9,0,1,0,0
25,2,1,7.4,6.5,2,4.8,10,34,1,3.3,0,1,0,0
54,0,0,6.0,1.5,8,7.2,8,30,3,10.0,0,1,0,0
31,2,1,5.5,7.6,9,6.5,2,25,3,5.7,0,0,1,0
47,2,0,8.3,0.9,10,7.8,8,25,2,6.6,0,0,1,0
34,2,0,2.4,5.0,10,8.4,10,17,0,9.5,0,0,1,0
41,0,1,11.1,4.9,3,4.5,10,51,2,8.8,0,0,1,0
28,2,0,1.5,4.6,8,6.1,6,21,1,13.1,0,1,0,0
56,2,0,8.1,4.5,2,7.7,2,36,5,10.8,0,0,0,1
56,0,0,5.2,0.9,9,8.1,8,22,6,12.1,0,0,0,1
25,1,1,8.9,3.6,1,6.9,2,15,1,10.6,1,0,0,0
28,0,1,3.0,5.5,4,8.1,4,39,6,9.7,0,0,0,1
